InstanceId,Name,Schedule,FileBackup,ApplicationTier,Environment,Application,ContactPreference,Purpose,Validated,TechnicalOwner,CorpInfoMSP:TakeNightlySnapshot
i-3365c7a7 (AWTJDE71),AWTJDE71,AlwaysOn,No,VDI,Test,JDE,Text,Thick Client,No,Bob Lynch,Yes
i-7440d56c (AWTJDEAI02),AWTJDEAI02,AlwaysOn,No,Web,Test,JDE,Text,Application Integration,No,Bob Lynch,Yes
i-379828a3 (AWTJDEBSS2),AWTJDEBSS2,AlwaysOn,No,Application,Test,JDE ,Text,BSSV Server,No,Bob Lynch,Yes
i-1aad668e (AWTJDEOAT2),AWTJDEOAT2,AlwaysOn,No,Application,Test,Oracle ,Text,Application Test Suite,No,Bob Lynch,Yes
i-097b1aac1ad655a26 (awtjdepcc04),awtjdepcc04,AlwaysOn,No,Application,Production,Premier Credit Card,Text,See Application Column,No,Bob Lynch,Yes
i-0630e6d6ff0aa9aee (AWTJDESQL1),AWTJDESQL1,AlwaysOn,No,Database,Test,JDE,Text,Dev/Test DB,No,Bob Lynch,No
i-0568909b3d6baacf0 (AWTJDESQL2),AWTJDESQL2,AlwaysOn,No,Database,Test,JDE,Text,Dev/Test DB,No,Bob Lynch,Yes
i-599020cd (AWTJDEWL10),AWTJDEWL10 -- Retired,AlwaysOn,No,Application,Test,JDE,Text,?,No,Bob Lynch,Yes
i-0d574a6b8ddde1c08 (AWTJDEWL15),AWTJDEWL15,AlwaysOn,No,Application,Test,JDE,Text,Web Logic We Clients,No,Bob Lynch,Yes
i-6c65c7f8 (IrvineNT60),IrvineNT60,AlwaysOn,Yes,Application,Production,JDE,Text,Files Server,No,Bob Lynch,Yes
i-9322028b (IRVJDEREP01),IRVJDEREP01,AlwaysOn,No,Application,Production,JDE,Text,Reporting Server,No,Bob Lynch,Yes
i-4f29d010 (IRVJDETRX07),IRVJDETRX07,AlwaysOn,No,Application,Test,TRAX,Text,TRAX,No,Bob Lynch,No
i-239ba63b (IRVJDEUPK01),IRVJDEUPK01,AlwaysOn,No,Application,Production,UPK,Text,Training UPK,No,Bob Lynch,No
i-3cbc3924 (IRVJDEUPK02),IRVJDEUPK02,AlwaysOn,No,Application,Production,UPK,Text,Training UPK,No,Bob Lynch,No
i-fdb9ede5 (IRVJDEVTX01),IRVJDEVTX01,AlwaysOn,No,Application,Production,Vertex,Text,Vertex Tax,Yes,Bob Lynch,Yes
i-6d540c75 (IRVJDEVTX02),IRVJDEVTX02,AlwaysOn,No,Application,Test,Vertex,Text,Vertex Tax,No,Bob Lynch,Yes
i-5e63b701 (IrvTRXFIL07),IrvTRXFIL07,AlwaysOn,No,Application,Production,TRAX,Text,Trax,No,Bob Lynch,No
i-9b91210f (AWTJDELG09),AWTJDELG09,AlwaysOn,No,Application,Test,JDE,Text,JDE Dev/Test UBE and BSFN Server,Yes,Bob Lynch | Charles Cruz | Jamal Mohamed,Yes
i-0905f39563bc73bf8 (AWPJDESCH01),AWPJDESCH01,AlwaysOn,No,Application,Production,JDE,Text,Scheduler,No,Bob Lynch | Lydia Tam,Yes
i-09a77170e25738f66 (AWTJDESCH02),AWTJDESCH02,?,No,Application,Test,JDE,Text,Scheduler,No,Bob Lynch | Lydia Tam,Yes
i-01042968aa26bd510 (awor-pdnetftp01),awor-pdnetftp01,?,No,NetworkInfrastructure,Production,Network Devices Configuration Backup,Email,?,No,Brandon Wilson,Yes
i-24d763b0 (jde-haproxy),jde-haproxy,?,No,Appliance,Production,HA Proxy,Email,?,No,Brandon Wilson,Yes
i-1b439d8e (jde-haproxy-AZB),jde-haproxy-AZB,?,No,Appliance,Production,HA Proxy,Email,?,No,Brandon Wilson,Yes
i-3ec23d61 (qlikview-haproxy),qlikview-haproxy,?,No,Appliance,Production,HA Proxy,Email,?,No,Brandon Wilson,Yes
i-b40bc7eb (treadstone-haproxy),treadstone-haproxy,?,No,Appliance,Production,HA Proxy,Email,?,No,Brandon Wilson,Yes
i-0965604ff4e8e4c0d (AWOR-PDOMSAPP01),AWOR-PDOMSAPP01,AlwaysOn,No,Application,Production,Microsoft Operations Management Suite,Email,AD health check ,No,Calvin Nguyen,Yes
i-0410e0194f328e5e2 (AWOR-PDSECSEM01),AWOR-PDSECSEM01,AlwaysOn,Yes,Application,Production,Symantec EndPoint Management Server,Email,Manages SEP clients - DMZ,No,Chris Dirricq,Yes
i-0ca7acb8a9aa48de2 (AWOR-PDSECSEM02),AWOR-PDSECSEM02,AlwaysOn,Yes,Application,Production,Symantec Endpoint Protection Manager,Email,Manages SEP clients,No,Chris Dirricq,Yes
i-0022f668030e57b8c (DraWebPD01),DraWebPD01,AlwaysOn,No,Web,Production,IIS Web Server,Phone,Production web server for Draper,No,Chris Lucherini,Yes
i-057a62386eed7006e (SLC2),SLC2,AlwaysOn,No,Database,Production,SQL,Phone,Production database server for Draper web apps,Yes,Chris Lucherini,Yes
i-030a1ba016781b3ce (AWOR-PDNETSKOPE01),AWOR-PDNETSKOPE01 - RETIRE,?,No,Application,Production,OPLP Netskope Log Forwarder Server,Phone,?,No,Cybersecurity,Yes
i-050476cb8699f9caf (AWOR-TSDEVOP01),AWOR-TSDEVOP01,?,No,Application,Test,DevOps Packer Server,Phone,?,No,Cybersecurity,Yes
i-0ba7d9e39e7b47d83 (IrvSECUID01),IrvSECUID01,?,No,Application,Production,Palo Alto User ID,Email,?,No,Cybersecurity,Yes
i-0c8d18df240c07507 (IRVHVTOPS01),IRVHVTOPS01,AlwaysOn,Yes,Application,Production,Qlik NPrinting,Email,?,No,Dan Creed,Yes
i-f72d28ef (irvnxthnkapp01),irvnxthnkapp01,?,No,Application,Production,Nexthink,Email,?,No,Daryl Guetzkow,Yes
i-fc68eae4 (irvnxthnkapp02),irvnxthnkapp02,?,No,Application,Production,Nexthink,Email,?,No,Daryl Guetzkow,Yes
i-029be44eadbba1ea3 (IRVPRN01),IRVPRN01,?,No,Application,Production,Print Server,Email,?,No,Daryl Guetzkow,Yes
i-09718f3916c319adb (AWOR-DVPDMLDB01),AWOR-DVPDMLDB01,AlwaysOn,No,Database,Development,PTC Windchill PLM,Email,CAD Data Management,No,Database Engineering,Yes
i-0e79195bc55229960 (AWOR-PDPDMLDB01),AWOR-PDPDMLDB01,AlwaysOn,No,Database,Production,PTC Windchill PLM,Email,CAD Data Management,Yes,Database Engineering,Yes
i-bf36972a (IRVBIZDEV01),IRVBIZDEV01,AlwaysOn,No,Application,Development,BizTalk,Email,Integration,No,Deepak Karir,Yes
i-4a2d8cdf (IRVBIZDEV02),IRVBIZDEV02,AlwaysOn,No,Application,Development,BizTalk,Email,Integration,No,Deepak Karir,Yes
i-01e42495 (IRVBIZDEV03),IRVBIZDEV03,AlwaysOn,No,Application,Development,BizTalk,Email,Integration,No,Deepak Karir,Yes
i-f3349566 (IRVBIZDEV04),IRVBIZDEV04,AlwaysOn,No,Application,Development,BizTalk,Email,Integration,No,Deepak Karir,Yes
i-0c1ebb03a7ed77f9f (irvbizsql01-oq),irvbizsql01-oq,AlwaysOn,No,Database,OperationalQualification,BizTalk,Email,Integration,Yes,Deepak Karir,Yes
i-065460cc0324c25fd (AWOR-PDTOPPWEB01),AWOR-PDTOPPWEB01,?,No,Web,Production,Topp Performance (.net),Email,?,No,Deepak Sonawane,Yes
i-0733e102c6c04ba30 (AWOR-TSTOPPWEB01),AWOR-TSTOPPWEB01,?,No,Web,Test,Topp Performance (.net),Email,?,No,Deepak Sonawane,Yes
i-06aff2b0e10c200b3 (AWOR-PDCSIAPP01),AWOR-PDCSIAPP01,AlwaysOn,No,NetworkInfrastructure,Production,Flexera Software Vulnerability Manager (SVM),Email,Patch Management,No,Don Winter,Yes
i-0fc021b26033accf3 (AWOR-PDCSIDB01),AWOR-PDCSIDB01,AlwaysOn,No,NetworkInfrastructure,Production,Flexera Software Vulnerability Manager (SVM),Email,Patch Management,No,Don Winter,Yes
i-0f81425b58a47ec9f (AWOR-PDPAWAPP01),AWOR-PDPAWAPP01,AlwaysOn,No,NetworkInfrastructure,Production,Privileged Access Jump Server (PAW),Phone,Domain Admin only,No,Don Winter,Yes
i-07561ef488a6f44ce (AWOR-PDPAWEXT01),AWOR-PDPAWEXT01,AlwaysOn,No,NetworkInfrastructure,Production,Privileged Access Workstation (PAW),Phone,External domain,No,Don Winter,Yes
i-0f769c50a2bd977c8 (AWOR-PDPAWRED01),AWOR-PDPAWRED01,AlwaysOn,No,NetworkInfrastructure,Production,Privileged Access Jump Server (PAW),Phone,Bastion domain,No,Don Winter,Yes
i-0dea41587596dac60 (AWOR-PDPAWRED02),AWOR-PDPAWRED02,AlwaysOn,No,NetworkInfrastructure,Production,Privileged Access Jump Server (PAW),Phone,Bastion domain,No,Don Winter,Yes
i-04dc693104049a636 (AWOR-PDREDDC01 delete after 9/30/18),AWOR-PDREDDC01 delete after 9/30/18,?,No,,Production,,Email,?,No,Don Winter,Yes
i-00f64bff3450e3d6e (AWOR-PDREDDC30),AWOR-PDREDDC30,AlwaysOn,No,NetworkInfrastructure,Production,Domain Controller,Phone,Bastion domain,No,Don Winter,Yes
i-05479b9db88811c44 (AWOR-PDSECCTR01),AWOR-PDSECCTR01,?,No,Web,Production,Tenable Security Center,Email,Vulnerability scanning,No,Don Winter,Yes
i-04299c09c0ec22ddb (AWOR-TSSECTAN01),AWOR-TSSECTAN01 (decommissioning),?,No,,Test,,Email,?,No,Don Winter,Yes
i-0a43c5af116162afe (AWOR-TSSECTAN02),AWOR-TSSECTAN02 (decommissioning),?,No,,Test,,Email,?,No,Don Winter,Yes
i-b730ab22 (AWOR-TSSECVUL01),AWOR-TSSECVUL01,?,No,Web,Test,Nessus Scanner,Email,Vulnerability scanning,No,Don Winter,No
i-0a52465dc4f93e894 (AWOR-PDSECVUL10),AWOR-PDSECVUL10,?,No,Web,Production,Nessus Scanner,Email,Vulnerability scanning,No,Don Winter | Ben Monrad,Yes
i-08965792429319f23 (asadmin-fe-proxy-common),asadmin-fe-proxy-common,?,No,,Development,,Email,?,No,edwards-incidents@corpinfo.com,Yes
i-096b2f7934a824cb8 (asadmin-fe-proxy-common),asadmin-fe-proxy-common,?,No,,Development,,Email,?,No,edwards-incidents@corpinfo.com,No
i-07b9efd70fa91f368 (edwards-qlik-fe-proxy-prod),edwards-qlik-fe-proxy-prod,?,No,,Production,,Email,?,No,edwards-incidents@corpinfo.com,Yes
i-0abff51006375153b (edwards-qlik-fe-proxy-prod),edwards-qlik-fe-proxy-prod,?,No,,Production,,Email,?,No,edwards-incidents@corpinfo.com,Yes
i-0630f0ccddbb8b736 (AWOR-DVCYBPSM01),AWOR-DVCYBPSM01,OnDemand,No,Application,Development,CyberArk Privileged Account Security Suite v9.9.5,Email,Privileged Session Management,No,Eric Roe | Ben Monrad,No
i-0e0c21d7f6826a539 (AWOR-DVCYBPSMP01),AWOR-DVCYBPSMP01,OnDemand,No,Application,Development,CyberArk Privileged Account Security Suite v9.9.5,Email,Privileged Session Management for Unix systems,No,Eric Roe | Ben Monrad,No
i-08030dd2308f35a35 (AWOR-PDCYBCPM01),AWOR-PDCYBCPM01,AlwaysOn,No,Application,Production,CyberArk Privileged Account Security Suite v9.9.5,Text,Central Policy Manager,No,Eric Roe | Ben Monrad,Yes
i-07a1f7f97f365a55a (AWOR-PDCYBPSM01),AWOR-PDCYBPSM01,AlwaysOn,No,Application,Production,CyberArk Privileged Account Security Suite v9.9.5,Text,Privileged Session Management,No,Eric Roe | Ben Monrad,Yes
i-05a6d12252cb2a3cc (AWOR-PDCYBPSM02),AWOR-PDCYBPSM02,AlwaysOn,No,Application,Production,CyberArk Privileged Account Security Suite v9.9.5,Text,Privileged Session Management,No,Eric Roe | Ben Monrad,Yes
i-0f1e6c14dc0f0554b (AWOR-PDCYBPSM03),AWOR-PDCYBPSM03,AlwaysOn,No,Application,Production,CyberArk Privileged Account Security Suite v9.9.5,Text,Privileged Session Management,No,Eric Roe | Ben Monrad,Yes
i-0de7f69cab2e90279 (AWOR-PDCYBPSMP01),AWOR-PDCYBPSMP01,AlwaysOn,No,Application,Production,CyberArk Privileged Account Security Suite v9.9.5,Text,Privileged Session Management for Unix systems,No,Eric Roe | Ben Monrad,Yes
i-0005f4c20697e7680 (AWOR-PDCYBVAU01),AWOR-PDCYBVAU01,AlwaysOn,No,Database,Production,CyberArk Privileged Account Security Suite v9.9.5,Text,Password Vault,No,Eric Roe | Ben Monrad,Yes
i-04618124727c4137c (AWOR-PDCYBVAU02),AWOR-PDCYBVAU02,AlwaysOn,No,Database,Production,CyberArk Privileged Account Security Suite v9.9.5,Text,Password Vault,No,Eric Roe | Ben Monrad,Yes
i-0dff01a5a00e1fff4 (AWOR-PDCYBWEB01),AWOR-PDCYBWEB01,AlwaysOn,No,Web,Production,CyberArk Privileged Account Security Suite v9.9.5,Text,Password Vault Web Access,No,Eric Roe | Ben Monrad,Yes
i-05a49f0e1dccc3ff5 (AWOR-PDCYBWEB02),AWOR-PDCYBWEB02,AlwaysOn,No,Web,Production,CyberArk Privileged Account Security Suite v9.9.5,Text,Password Vault Web Access,No,Eric Roe | Ben Monrad,Yes
i-087c59f6869cbb363 (IrvSECSRV01),IrvSECSRV01,AlwaysOn,No,Application,Production,IT Security Jumpbox,Email,Security team jump box,No,Global Security,Yes
i-ad969ab5 (PAN-DMZ-PD-WEBTEST2),PAN-DMZ-PD-WEBTEST2,?,No,Appliance,Production,Palo Alto Network Firewall,Email,?,No,GlobalNetworks@edwards.com,Yes
i-0896e97821ded8dba (AWOR-DVHFMUTL01),AWOR-DVHFMUTL01,OnDemand,No,Application,Development,HFM,Email,Copy Utility,No,Haihao Li,Yes
i-06505f62bad177a87 (AWOR-DVORAAPX01),AWOR-DVORAAPX01,AlwaysOn,No,Application,Development,PLM|Legacy PDM|Oracle APEX,Email,Application and web server,No,Haihao Li,Yes
i-0e9cdd073cfdf7391 (AWOR-PDBKPSRV01),AWOR-PDBKPSRV01,AlwaysOn,Yes,Application,Production,Multi-System Backup Server,Email,Backup target,No,Haihao Li,Yes
i-050ab31b0c2ee860a (AWOR-PDORAAPX01),AWOR-PDORAAPX01,AlwaysOn,No,Web,Production,PLM|Legacy PDM|Oracle APEX,Email,Application and web server,No,Haihao Li,Yes
i-091b007a4321557d2 (AWOR-PDORADB01),AWOR-PDORADB01,AlwaysOn,No,Database,Production,"Legacy systems (SCRAP, INTAS, IPR, ECHO, etc)",Email,Database server,No,Haihao Li,Yes
i-0cacc854c279c938d (AWOR-PDPDMDB01),AWOR-PDPDMDB01,AlwaysOn,Yes,Database,Production,PLM|Legacy PDM|Oracle APEX,Email,Database server,Yes,Haihao Li,Yes
i-09ae8ec7fbb4a1fdf (AWOR-PDSQLDB02),AWOR-PDSQLDB02,AlwaysOn,No,Database,Production,"Treadstone, etc.",Email,Database server,No,Haihao Li,Yes
i-0226243dd80e85374 (AWOR-TSORADB01),AWOR-TSORADB01,OnDemand,No,Database,Test,"Legacy systems (SCRAP, INTAS, IPR, ECHO, etc)",Email,Database server,No,Haihao Li,Yes
i-529eed4a (awor-tsqmsapp01),awor-tsqmsapp01,Custom,No,Application,Test,QMS,Email,Database server,No,Haihao Li,Yes
i-0b91d0af4c6cea2d3 (dawson-vm),dawson-vm,AlwaysOn,No,Application,Production,Unix Infrastructure Management (Nagios),Email,Application server,No,Haihao Li,Yes
i-2aa36875 (irvcmsora01-pd),irvcmsora01-pd,AlwaysOn,Yes,Database,Production,Labeling CMS,Email,Database server,No,Haihao Li,Yes
i-ab5617b3 (irvcmsora02-pd),irvcmsora02-pd,AlwaysOn,No,Database,Production,Labeling CMS,Email,Database server,No,Haihao Li,Yes
i-ce73f75a (IRVHFMFDM02-DEV),IRVHFMFDM02-DEV,AlwaysOn,No,Application,Development,HFM,Email,Application server,No,Haihao Li,Yes
i-ca1c985e (IRVHFMFND02-DEV),IRVHFMFND02-DEV,AlwaysOn,No,Application,Development,HFM,Email,Application server,No,Haihao Li,Yes
i-677cf8f3 (IRVHFMREP02-DEV),IRVHFMREP02-DEV,AlwaysOn,No,Application,Development,HFM,Email,Application server,No,Haihao Li,Yes
i-0aed74e6e655c2440 (IRVHFMSQL01),IRVHFMSQL01,AlwaysOn,No,Database,Production,HFM,Email,Database server,No,Haihao Li,Yes
i-08615acf34e0fa6a2 (Irvhfmsql01-dr),Irvhfmsql01-dr,AlwaysOn,No,Database,Production-DR,HFM,Email,Database server,No,Haihao Li,Yes
i-0c80b9e76a4c7261d (Irvhfmsql01-dr),Irvhfmsql01-dr,AlwaysOn,No,Database,Production-DR,HFM,Email,Database server,No,Haihao Li,Yes
i-667cf8f2 (IRVHFMWEB03-DEV),IRVHFMWEB03-DEV,AlwaysOn,No,Application,Development,HFM,Email,Application server,No,Haihao Li,Yes
i-0691feb856a2b6096 (Irvine167-dr),Irvine167-dr,AlwaysOn,No,Database,Production-DR,SQL - Disaster Recovery,Email,Database server,No,Haihao Li,No
i-0a99a7c63e58b7f97 (IRVINE500-DR),IRVINE500-DR,AlwaysOn,No,Application,Production,BI - Disaster Recovery,Email,Database server,No,Haihao Li,Yes
i-0df750d1d4c2c5be5 (IRVINE501-DR),IRVINE501-DR,AlwaysOn,No,Database,Production,BI - Disaster Recovery,Email,Database server,No,Haihao Li,Yes
i-064b8d84791d9b34f (IRVINE503-DR),IRVINE503-DR,AlwaysOn,No,Application,Production-DR,Informatica,Email,Database server,No,Haihao Li,Yes
i-07e7c177556675bc1 (IRVINE873),IRVINE873,AlwaysOn,No,Database,Development,SQL Development Server,Email,Database server,No,Haihao Li,No
i-04cc954d4f7804c7d (IrvLGLDB01),IrvLGLDB01,AlwaysOn,Yes,Database,Production,Database,Email,Database server,No,Haihao Li,Yes
i-bbf429e4 (IRVQMSDEV02),IRVQMSDEV02,AlwaysOn,No,Application,Development,QMS,Email,Application server,No,Haihao Li,Yes
i-0a3f79dccb52da2c6 (IRVSECAIR05),IRVSECAIR05,AlwaysOn,Yes,Database,Production,CSTS Report (Clinical),Email,SQL Server Reporting,No,Haihao Li,Yes
i-07f2281d9c7b8e3a9 (IRVSQL13),IRVSQL13,AlwaysOn,No,Database,Production,SQL,Email,Database server,No,Haihao Li,Yes
i-0a88999785421bc41 (IRVSQL15),IRVSQL15,AlwaysOn,No,Database,Production,SQL,Email,Database server,No,Haihao Li,Yes
i-1bea3744 (IRVSQL17),IRVSQL17,AlwaysOn,No,Database,Production,SQL,Email,Database server,No,Haihao Li,Yes
i-0c2be90931f22a5a4 (Irvsql17-dr),Irvsql17-dr,AlwaysOn,No,,Production,SQL - Disaster Recovery,Email,Database server,No,Haihao Li,Yes
i-043b3b0d8c544ee26 (IRVSQL21-DR),IRVSQL21-DR,AlwaysOn,No,Database,Production-DR,SQL - Disaster Recovery,Email,Database server,No,Haihao Li,Yes
i-0adaf3e97cf43d2b5 (IRVSQL22-DR),IRVSQL22-DR,AlwaysOn,No,Application,Production-DR,SQL OLAP - Disaster Recovery,Email,Database server,No,Haihao Li,Yes
i-09474ed253ad224da (IRVSQL23-DR),IRVSQL23-DR,AlwaysOn,No,Application,Production-DR,SQL OLAP - Disaster Recovery,Email,Database server,No,Haihao Li,Yes
i-d77ec6cf (IrvSQLDB01),IrvSQLDB01,AlwaysOn,No,Database,Production,SQL,Email,Database server,No,Haihao Li,Yes
i-05e45d11fc9730422 (IRVSQLPRD01),IRVSQLPRD01,AlwaysOn,No,Database,Production,SQL,Email,Database server,No,Haihao Li,Yes
i-0ffdb1541df22c496 (IRVSQLQA01),IRVSQLQA01,AlwaysOn,No,Database,QA,SQL,Email,Database server,No,Haihao Li,No
i-1708d583 (IRVTMTWEB01),IRVTMTWEB01,SUN1600-FRI1800 ,No,Web,Development,TeamMate,Email,Development Application and Web Server for TeamMate,No,Haihao Li,No
i-7798206f (IRVTMTWEB02),IRVTMTWEB02,AlwaysOn,Yes,Application,Production,TeamMate,Email,Application and Web Server for TeamMate,No,Haihao Li,Yes
i-050b59dd3f4e0aa04 (AWOR-DVSPCDB01),AWOR-DVSPCDB01,Custom,No,Database,Development,InfinityQS â€“ Proficient,Email,Database server,No,Haihao Li | Alek Slavuk,No
i-0d58491de02f96a65 (AWOR-DVTHVDB01),AWOR-DVTHVDB01,AlwaysOn,No,Database,Development,SQL,Email,Database server,No,Haihao Li | Alek Slavuk,Yes
i-008189e3cd0662949 (IRVSQLDEV04),IRVSQLDEV04,AlwaysOn,No,Database,Development,SQL,Email,Database server,No,Haihao Li | Karthick K,Yes
i-0cb56ebe50cbf8e0c (AWOR-DVSQLDB02),AWOR-DVSQLDB02,Custom,No,Database,Development,SQL,Email,Database server,No,Haihao Li | Ryo Miyaki | Alek Slavuk,Yes
i-0daa9d560791bdc8c (awor-dvsqldb02b),awor-dvsqldb02b,OnDemand,No,Database,Development,SQL,Email,Database server,No,Haihao Li | Ryo Miyaki | Alek Slavuk,Yes
i-0763dd43d93179d52 (IRVSQLDEV02),IRVSQLDEV02,Custom,No,Database,Development,SQL,Email,Database server,No,Haihao Li | Ryo Miyaki | Alek Slavuk,No
i-0dba3cdd1c001f48f (IRVSQLDEV03),IRVSQLDEV03,Custom,No,Database,Development,SQL,Email,Database server,No,Haihao Li | Ryo Miyaki | Alek Slavuk,No
i-0543b5cb7cdb42ce0 (AWOR-DVQMSDB01),AWOR-DVQMSDB01,Custom,No,Database,Development,QMS/LIMS,Email,Database server,No,Haihao Li | Ryo Miyaki | Alek Slavuk | Olga Goren,No
i-20477638 (AWOR-PDSPCFIL01),AWOR-PDSPCFIL01,?,No,Application,Production,InfinityQS â€“ Proficient,Email,?,No,IT/Global Manufacturing,Yes
i-0ed530f369dcbda48 (AWOR-PDDHCP01),AWOR-PDDHCP01,?,No,Application,Production,DHCP,Email,?,No,ITTechOps@edwards.com,Yes
i-0b693f203acc359d1 (AWOR-PDFILSRV01),AWOR-PDFILSRV01,?,No,Application,Production,Multi-System File Server,Email,?,No,ITTechOps@edwards.com,Yes
i-0c3b55e4ce850ed3b (AWOR-TSFILSRV01),AWOR-TSFILSRV01,?,No,Application,Test,Multi-System File Server,Email,?,No,ITTechOps@edwards.com,Yes
i-06c39a2a1fe30d992 (IRVKMSLIC01),IRVKMSLIC01,?,Yes,Application,Production,Windows Licensing,Email,?,No,ITTechOps@edwards.com,Yes
i-98f41283 (IrvRDSAPP01),IrvRDSAPP01,?,No,Application,Production,RDS,Email,?,No,ITTechOps@edwards.com,Yes
i-0cf118561ed334660 (irvcoggwd01),irvcoggwd01,OnDemand,No,Application,Development,Cognos,Email,Development Cognos Gateway,No,James Haiker,Yes
i-070866cb18fa18932 (irvcoggwt01),irvcoggwt01,AlwaysOn,No,Application,Test,Cognos,Email,Informatica Cloud Test Secure Agent,No,James Haiker,Yes
i-0ee5be22ed7b6da1d (irvcoggwt02),irvcoggwt02,OnDemand,No,Application,Test,Cognos,Email,Test Cognos Gateway,No,James Haiker,Yes
i-b40e11ac (IRVJDEMEX01),IRVJDEMEX01,?,No,Application,Development,InvoiceWare,Email,?,No,Jim Mackowiak,No
i-40a3681f (IRVJDEMEX02),IRVJDEMEX02,?,No,Application,Production,InvoiceWare,Email,?,No,Jim Mackowiak,Yes
i-9d043485 (USIR-PDARCAPP01),USIR-PDARCAPP01,?,Yes,Application,Production,Abacus,Email,?,No,Jonathan Hazzard,Yes
i-5e5be346 (USIR-PDARCPRT01),USIR-PDARCPRT01,?,Yes,Application,Production,Abacus,Email,?,No,Jonathan Hazzard,Yes
i-8c43d694 (USIR-PDARCPRT02),USIR-PDARCPRT02,?,No,Application,Production,Arc Print Server,Email,?,No,Jonathan Hazzard,Yes
i-d159a38e (IrvMKS01-Dev),IrvMKS01-Dev,?,No,Application,Development,MKS Integrity,Email,?,No,Julius Jaucian | Troy sphical,No
i-01a2fcdb9579ae66f (IRVMKSINT01),IRVMKSINT01,?,Yes,Application,Production,MKS Integrity,Email,?,Yes,Julius Jaucian | Troy sphical,Yes
"i-295ba176 (IRVMKSINT01 dev vpc, leave off (ming))","IRVMKSINT01 dev vpc, leave off (ming)",?,No,,Production,,Email,?,No,Julius Jaucian | Troy sphical,No
i-040235efbf830045f (IRVMKSINT01-OQ),IRVMKSINT01-OQ,?,No,Application,Development,MKS Integrity,Email,?,No,Julius Jaucian | Troy sphical,Yes
i-bb5ba1e4 (IrvMKSTMP01),IrvMKSTMP01,?,Yes,Application,Test,MKS Integrity,Email,?,No,Julius Jaucian | Troy sphical,Yes
i-0fda191b5a251854f (AWOR-DVQDAAPP01),AWOR-DVQDAAPP01,AlwaysOn,No,Application,Development,"SQL, PowerBI",Email,Analytics,No,Justin Wu,Yes
i-04b25c6a878f016f1 (AWOR-PDOPTAPP01),AWOR-PDOPTAPP01,AlwaysOn,No,Application,Production,PRO CoRE and Health Scoring Software 5.0,Text,Analytics,Yes,Karina Rios,Yes
i-3813c367 (AWOR-PDSASAPP01),AWOR-PDSASAPP01,AlwaysOn,No,Application,Production,SAS 9.4,Text,Analytics,Yes,Karina Rios,Yes
i-57ef3f08 (AWOR-TSSASAPP01),AWOR-TSSASAPP01,OnDemand,No,Application,Test,SAS 9.4,Text,Analytics,Yes,Karina Rios,Yes
i-0f93b978f9c0572d6 (IRVINE182),IRVINE182,AlwaysOn,No,Application,Production,"SAS, SF Health Servey App",Text,Analytics,Yes,Karina Rios | Simon Chang | Xiaoyan Sherry Liao,Yes
i-036492caa0c4b06ad (AWOR-PDCLZAPP01),AWOR-PDCLZAPP01,Custom,No,Application,Production,Clarizen,Email,Run sync agent for Active Directory to Clarizen,No,Kimberly Novakovich,No
i-0e10b45b8b4bff988 (AWOR-PDCLZAPP01),AWOR-PDCLZAPP01,Custom,No,Application,Production,Clarizen,Email,Run sync agent for Active Directory to Clarizen,No,Kimberly Novakovich,No
i-0d6e5e635bf1b21c3 (AWOR-PDWEPAPP01),AWOR-PDWEPAPP01,?,No,Application,Production,wePresent Management Suite,Email,?,No,Kirk Smith,Yes
i-0ac2f28e3e025496c (AWOR-PDATAAPP01),AWOR-PDATAAPP01,AlwaysOn,No,Application,Production,MDM Prod,Text,Ataccama Application Server,No,Louis Stellflug,Yes
i-03991d1fa3db8e7d4 (AWOR-PDATAAPP02),AWOR-PDATAAPP02,AlwaysOn,No,Web,Production,MDM Prod,Text,Ataccama Web Server,No,Louis Stellflug,Yes
i-f6bec362 (AWOR-PDDMZWEB01),AWOR-PDDMZWEB01,AlwaysOn,No,Web,Production,Various Web in DMZ,Text,Web Server,No,Louis Stellflug,Yes
i-f6bec362 (AWOR-PDDMZWEB01),AWOR-PDDMZWEB01,AlwaysOn,No,Web,Production,Various Web in DMZ,Text,Web Server,No,Louis Stellflug,Yes
i-66d9e07e (AWORWEB01-DEV),AWORWEB01-DEV,SUN1600-FRI1800,No,Web,Development,Various Web apps - Development,Email,Web Server,No,Louis Stellflug,No
i-87d8e19f (AWORWEB01-PD),AWORWEB01-PD,AlwaysOn,No,Web,Production,Various Web apps - Production,Text,Web Server,No,Louis Stellflug,Yes
i-84f7119f (IrvDIGDMZ01),IrvDIGDMZ01,AlwaysOn,No,Web,Production,Various Web in DMZ,Text,Web Server,No,Louis Stellflug,Yes
i-69f41272 (IrvDIGDMZ10),IrvDIGDMZ10,AlwaysOn,No,Web,Production,Various Web in DMZ,Text,Web Server,No,Louis Stellflug,Yes
i-def412c5 (IRVDIGDMZ11),IRVDIGDMZ11,AlwaysOn,No,Web,Production,Various Web in DMZ,Text,Web Server,Yes,Louis Stellflug,Yes
i-9e06d00a (IRVDIGPLM01-DEV),IRVDIGPLM01-DEV,SUN1600-FRI1800,No,Application,Development,Ignite Portal,Email,Web Server,No,Louis Stellflug,No
i-713f3669 (IrvDIGWEB01),IrvDIGWEB01,AlwaysOn,No,Application,Production,iPad App CMS in DMZ,Text,Content Server,No,Louis Stellflug,Yes
